"ප්‍රාපීය යාත පඳොලිස් ස්නාන රවර යාත වන ඳදිදි විප ේෂ පමපහයුම් ක්‍රියාතාමකමව වර .ත",""
"ඒ අනුව, 2025.09.19 වන දිනට ව්ර්ත්ව පහත පරිදි ශේ.",""
"ප
මක්ෂ් කල පුද්ගලයින් ගණන","29520"
"සැකපිට  අමකඅඩංගුවට ගමක පුද්ගලයින් ගණන","765"
"අපර්ධ සම්බන්ධශයාතන් සෘජුව හඳුන්ගමක පුද්ගලයින්","11"
"ගණන",""
"අමකඅඩංගුවට ශගන ඇති දින  වශරන්තුකරුවන්","338"
"ගණන",""
"අමකඅඩංගුවට ශගන ඇති විවෘත","200"
"වශරන්තුකරුවන් ගණන",""
"බීෙමක රියාතදුරන් අමකඅඩංගුවට ගැනීම්","31"
"අපරික්ෂ්ක්රි රියාත පැදවීම් වලට අමකඅඩංගුවට ගැනීම්","17"
"රථව්හන ශවනමක වැරදි","4538"
