doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	time_str
lk_police_press_releases	2025-09-27-2025-09-27-06-20	2025-09-27 06:20	2025-09-27	2025-09-27 06:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.27-at-0630_compressed.pdf	2025-09-27 06:20
lk_police_press_releases	2025-09-26-2025-09-26-23-50	2025-09-26 23:50	2025-09-26	2025-09-26 23:50	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-2350_compressed.pdf	2025-09-26 23:50
lk_police_press_releases	2025-09-26-2025-09-26-23-20	2025-09-26 23:20	2025-09-26	2025-09-26 23:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-2320-_compressed.pdf	2025-09-26 23:20
lk_police_press_releases	2025-09-26-2025-09-26-19-25	2025-09-26 19:25	2025-09-26	2025-09-26 19:25	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-1925-_compressed.pdf	2025-09-26 19:25
lk_police_press_releases	2025-09-26-2025-09-26-10-55	2025-09-26 10:55	2025-09-26	2025-09-26 10:55	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-1055-_compressed.pdf	2025-09-26 10:55
lk_police_press_releases	2025-09-26-2025-09-26-06-20	2025-09-26 06:20	2025-09-26	2025-09-26 06:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-0620-_compressed.pdf	2025-09-26 06:20
lk_police_press_releases	2025-09-25-2025-09-25-15-30	2025-09-25 15:30	2025-09-25	2025-09-25 15:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-1530-_compressed.pdf	2025-09-25 15:30
lk_police_press_releases	2025-09-25-2025-09-25-09-20	2025-09-25 09:20	2025-09-25	2025-09-25 09:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0920-_compressed.pdf	2025-09-25 09:20
lk_police_press_releases	2025-09-25-2025-09-25-08-45	2025-09-25 08:45	2025-09-25	2025-09-25 08:45	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0845_compressed.pdf	2025-09-25 08:45
lk_police_press_releases	2025-09-25-2025-09-25-07-50	2025-09-25 07:50	2025-09-25	2025-09-25 07:50	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0750_compressed.pdf	2025-09-25 07:50
lk_police_press_releases	2025-09-25-2025-09-25-06-10	2025-09-25 06:10	2025-09-25	2025-09-25 06:10	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0610-_compressed.pdf	2025-09-25 06:10
lk_police_press_releases	2025-09-25-2025-09-25-00-05	2025-09-25 00:05	2025-09-25	2025-09-25 00:05	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0005_compressed.pdf	2025-09-25 00:05
lk_police_press_releases	2025-09-24-2025-09-24-19-10	2025-09-24 19:10	2025-09-24	2025-09-24 19:10	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.24-at-1910-_compressed.pdf	2025-09-24 19:10
lk_police_press_releases	2025-09-24-2025-09-24-06-15	2025-09-24 06:15	2025-09-24	2025-09-24 06:15	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.24-at-0615-_compressed.pdf	2025-09-24 06:15
lk_police_press_releases	2025-09-23-2025-09-23-13-00	2025-09-23 13:00	2025-09-23	2025-09-23 13:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-1300-_compressed.pdf	2025-09-23 13:00
lk_police_press_releases	2025-09-23-2025-09-23-12-55	2025-09-23 12:55	2025-09-23	2025-09-23 12:55	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-1255-_compressed.pdf	2025-09-23 12:55
lk_police_press_releases	2025-09-23-2025-09-23-08-35	2025-09-23 08:35	2025-09-23	2025-09-23 08:35	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-0835-_compressed.pdf	2025-09-23 08:35
lk_police_press_releases	2025-09-23-2025-09-23-06-05	2025-09-23 06:05	2025-09-23	2025-09-23 06:05	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-0605-_compressed.pdf	2025-09-23 06:05
lk_police_press_releases	2025-09-22-2025-09-22-19-05	2025-09-22 19:05	2025-09-22	2025-09-22 19:05	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1905-_compressed.pdf	2025-09-22 19:05
lk_police_press_releases	2025-09-22-2025-09-22-19-00	2025-09-22 19:00	2025-09-22	2025-09-22 19:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1900-_compressed.pdf	2025-09-22 19:00
lk_police_press_releases	2025-09-22-2025-09-22-14-30	2025-09-22 14:30	2025-09-22	2025-09-22 14:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1430-_compressed.pdf	2025-09-22 14:30
lk_police_press_releases	2025-09-22-2025-09-22-13-30	2025-09-22 13:30	2025-09-22	2025-09-22 13:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1330-_compressed.pdf	2025-09-22 13:30
lk_police_press_releases	2025-09-22-2025-09-22-09-40	2025-09-22 09:40	2025-09-22	2025-09-22 09:40	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-0940_compressed.pdf	2025-09-22 09:40
lk_police_press_releases	2025-09-22-2025-09-22-06-00	2025-09-22 06:00	2025-09-22	2025-09-22 06:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-0600-_compressed.pdf	2025-09-22 06:00
