"ය","තුරුපැදියක් කකොල්ල කො පලො ගිය සැකකරුකෙක් අත්අඩංගුෙට - මැල්ිරිපුර කපොලිස්","","","","","",""
"ස්ථොනය.","","","","","","",""
"","2025.05.31  ෙන  දින  සෙස්  කොලකේ  මැල්ිරිපුර  කපොලිස්  ෙසකේ  මහකෙල  මොර්ගකේ","","","","","",""
"","යතුරුපැදියකින්  ර්මන්  කරමින්  ිටි  කොන්තොෙකට  පුද්ර්ලකයකු  තියුණු  ආයුධයක්","","","","","",""
"","කපන්ෙො  බිය  ර්න්ෙො  යතුරුපැදිය  කකොල්ලකො  පලො  යන  බෙට  මැල්ිරිපුර  කපොලිස්","","","","","",""
"","ස්ථොනයට ලද කතොරතුරකට අනුෙ විමර්ගන ආරේභ කර ඇත.","","","","","",""
"","කමම  කකොල්ලකරු  මැල්ිරිපුර  නර්රකේ  අෙන්හලක රථ  ර්ොලක්  තුල  රැදී  ිටින  බෙට","","","","","",""
"","රොත්‍රී ජංර්ම සංචොරකේ කයදී ිටි නිලධොරීන්ට ලද කතොරතුරක් මත ඔවුන් විින් සැකකරු","","","","","",""
"","අත්අඩංගුෙට  ර්ැනීමට  යොකේදී  නිලධොරීන්කේ  රොජකොරියට  බොධො  කරමින්  සොපරොධී","","","","","",""
"","බලහත්කොරය පො ඇත.","","","","","",""
"එ","ම අෙස්ථොකේදී කළහකොරී කලස හැිරුණු සැකකරු කපොලිස් නිලධොරින් විින්  අෙර්ය","","","","","",""
"","බලය  කයොදො  අත්අඩංගුෙට  කර්න  ඇති  අතර, කකොල්ලකන  ලද  යතුරු  පැදිය  ද  කපොලිස්","","","","","",""
"","භොරයට  කර්න  ඇත.  අත්අඩංගුෙට  ර්ැනීකේදී    සැකකරු  විින්  කපොලිස්  නිලධොරීන්ට","","","","","",""
"","කපොල්ලකින්  පහරදීම  කහ්තුකෙන්  තුෙොල  ලැබූ  කපොලිස්  නිලධොරිකයකු  කුරුණෑර්ල","","","","","",""
"","කරෝහලට ඇතුලත් කර ප්‍රතිකොර ලබයි. එකස්ම සැකකරු ද තුෙොල ලබො  කපොල්කර්ොල්ල","","","","","",""
"","කරෝහලට  ඇතුළත්  කර  ප්‍රතිකොර  ලබො  ර්ැනීකමන්","","","","","අනතුරුෙ  කුරුණෑර්ල  ර්රු",""
"","මකහ්ස්රොත් අධිකරණයට  ඉදිරිපත්  කිරීකමන්  පසු  2025.06.11 ෙන  දින  දක්ෙො  රක්ිත","","","","","",""
"","බන්ධනොර්ොරර්ත කර ඇත.","","","","","",""
"සැකකරු","ෙයස","අවුරුදු","62  ක්","ෙන","එරබදුකර්ොල්ල,","මැල්ිරිපුර","ප්‍රකද්ර්කේ"
"පදිංචිකරුකෙකි.","","","","","","",""
"","කමම  ිදුවීකේ  යේ  කකොටසක්  එම  ස්ථොනකේ ිටි  පුද්ර්ලකයකු  විින්  වීඩිකයෝර්ත  කර","","","","","",""
"","සමොජ මොධය කෙත මුදොහැර ඇති අතර එම අත්අඩංගුෙට ර්ැනීකේදී කපොලිස් නිලධොරීන්","","","","","",""
"","විින් නීතයොනුකූල ක්‍රමකේදකයන් පරිභොහිරෙ කටයුතු කර ඇත්ද යන්න සේබන්ධකයන්","","","","","",""
"","ද විමර්ගනයක් ආරේභ කර ඇත.","","","","","",""
"","මැල්ිරිපුර කපොලිස් ස්ථොනය ෙැඩිදුර විමර්ගන ිදු කරනු ලබයි.","","","","","",""
"","කපොලිස් මොධය කකොට්ඨොසය.","","","","","",""
