"සැකකරුව්‍න් අත්ද්‍අඩංගුව්‍ට ගැනීම් සම්බන්ධ්‍ ව්‍ාතතාව්‍ පහත මේ.","","","","",""
"මත්ද්‍රව්‍ය ව්‍ගතය","","ප්‍රමාණය","","ව්‍ැටලීම්","සැකකරුව්‍න්"
"","Kg","g","mg","ගණන","ගණන"
"මහමරායින්","","","","",""
"","1","907","606","1011","1011"
"අයිසේ","","","","",""
"","1","856","529","972","972"
"හෑෂේ","","","","",""
"","1","342","62","28","28"
"ගංජා","","","","",""
"","1059","899","634","914","913"
"ගංජා පැල","","","","",""
"","","48925","","29","29"
"මත්ද්‍මපති","","","","",""
"","","6733","","59","59"
"සිගරට්","","","","",""
"","","4053","","15","15"
"මුළු මත්ද්‍රව්‍ය ව්‍ැටලීම් ගණන හා සැකකරුව්‍න්","","","","3028","3027"
"සංඛ්‍යාව්‍","","","","",""
