"","","D/Media/Out/962/2025"
"පැර් 0615","",""
"0","1.","සසොරකම් රැසකට සම්බන්ධ සැකකරුසෙකු අයිස් මත්ද්‍රෙය සමඟ අත්ද්‍අඩංගුෙට -"
"","","ගල්කිස්ස සකොට්ඨොස අපරොධ විමර්ශන කොර්ශංර්ර්."
"","","2025.05.09  ෙන  දින  උදෑසන  කොලසේ  ගල්කිස්ස  සපොලිස්  ෙසසම්  රොහුල  පොර"
"","","අසල 
ප්‍රසේර්සේදී 
ගල්කිස්ස 
සකොට්ඨොර් 
අපරොධ 
විමර්ශන  කොර්ශංර්සේ"
"","","නිලධොරීන්  කණ්ඩොර්මක්  විසින්  ලද  සතොරතුරක්  මත  ෙැටලීමක්  සිදු  කර  අයිස්"
"","","මත්ද්‍රෙර් ග්‍රෑම් 12 ක් සමඟ සැකකරුසෙක් අත්ද්‍අඩංගුෙට සගන ඇත."
"","","සැකකරු 
ෙර්ස 
අවුරුදු 
31  ක් 
ෙන  කටුබැේද, 
සමොරටුෙ 
ප්‍රසේර්සේ"
"","","පදිංචිකරුසෙි."
"","","අත්ද්‍අඩංගුෙට  ගත්ද්‍  සැකකරු  සම්බන්ධසර්න්  සිදුකල  විමර්ශනසේදී  සමම"
"","","සැකකරු සමොරටුෙ සපොලිස් ෙසසම් නිසෙස් බිඳ සේපල සසොරකම් ිරීසම් අපරොධ"
"","","02 ක් හො ෙොහනර්ක් තුළ තිබූ ලැපසටෝප ර්න්රර්ක් හො ටැබ් ර්න්රර්ක් සසොරකම්"
"","","ිරීසම් අපරොධර්ට අෙර්ය කර සිටි සැකකරුසෙකු බෙට අනොෙරණර් වී ඇත."
"","","ෙ
ැටලීසම්දී ලැපසටොප පරිගණක ර්න්රර් හො එහි උපොංග, ටැබ් ර්න්ර 02 ක්, රන්"
"","","මොලර්ක්, කරොඹු ස ෝඩුෙක් හො ගෑස් සිලින්ඩශ 02 ක් සපොලිස් භොරර්ට සගන ඇත."
"","","ගල්කිස්ස සපොලිසිර් ෙැඩිදුර විමර්ශන සිදු කරනු ලබයි."
"0","2.","අයිස්  මත්ද්‍රෙය  සමඟ  සැකකරුසෙකු  අත්ද්‍අඩංගුෙට  -  ගම්පහ  සකොට්ඨොස  දූෂණ"
"","","මධශන අංර්ර්."
"","","2025.05.09  ෙන  දින  සෙස්  කොලසේ  නිට්ටඹුෙ  සපොලිස්  ෙසසම්  තිහොරිර්"
"","","ප්‍රසේර්සේදී  ගම්පහ  සකොට්ඨොස  දුෂණ  මධශන  අංර්සේ  නිලධොරීන්  කණ්ඩොර්මක්"
"","","විසින් පුේගලර්කු පරීක්ෂො ිරීසම්දී අයිස් ග්‍රෑම් 10 මිලිග්‍රෑම් 200 ක් සන්තකසේ"
"","","තබො  සගන  සිටි  සැකකරුසෙකු  අත්ද්‍අඩංගුෙට  සගන  නිට්ටඹුෙ  සපොලිස්  ස්ථොනර්"
"","","සෙත ඉදිරිපත්ද්‍ කර ඇත."
"","","සැකකරු  ෙර්ස 
අවුරුදු 
45  ක්  ෙන 
දගශො  මොෙත,  තිහොරිර් 
ප්‍රසේර්සේ"
"","","පදිංචිකරුසෙි."
"","","නිට්ටඹුෙ සපොලිසිර් ෙැඩිදුර විමර්ශන සිදු කරනු ලබයි."
"0","3.","සහසරොයින් සමඟ සැකකරුසෙකු අත්ද්‍අඩංගුෙට - ඔර්ොමඩුෙ සපොලිස් ස්ථොනර්."
"","","2025.05.09  ෙන  දින  සෙස්  කොලසේ  ඔර්ොමඩුෙ  සපොලිස්  ෙසසම්  සපරුම්කුළම,"
"","","ගල්කෙල  පොර  හංදිර්  ප්‍රසේර්සේදී  ඔර්ොමඩුෙ  සපොලිස්  ස්ථොනසේ  නිලධොරීන්"
"","","කණ්ඩොර්මක් විසින් ලද සතොරතුරක් මත ෙැටලීමක් සිදු කර සහසරොයින් ග්‍රෑම් 10"
"","","මිලිග්‍රෑම් 150 ක් සන්තකසේ තබො සගන සිටි සැකකරුසෙකු අත්ද්‍අඩංගුෙට සගන"
"","","ඇත."
